,Season,TeamID,FGM,FGA,FG%,FGM_Ag,FGA_Ag,FG%_Ag,FGM_pg,FGM_Ag_pg,FGM3,FGA3,FG3%,FGM3_Ag,FGA3_Ag,FG3%_Ag,FGM3_pg,FGM3_Ag_pg,FTM,FTA,FT%,FTM_Ag,FTA_Ag,FTM_pg,FTM_Ag_pg,OR,OR_Ag,OR_pg,OR_Ag_pg,DR,DR_Ag,DR_pg,DR_Ag_pg,Ast,Ast_Ag,Ast_pg,Ast_Ag_pg,TO,TO_Ag,TO_pg,TO_Ag_pg,Stl,Stl_Ag,Stl_pg,Stl_Ag_pg,Blk,Blk_Ag,Blk_pg,Blk_Ag_pg,PF,PF_Ag,PF_pg,PF_Ag_pg
5084,2017,1421,814.0,1728.0,47.1065,752.0,1668.0,45.0839,27.133,25.067,240.0,613.0,39.1517,223.0,637.0,35.0078,8.0,7.433,416.0,609.0,68.3087,343.0,507.0,13.867,11.433,251.0,279.0,8.367,9.3,738.0,776.0,24.6,25.867,456.0,417.0,15.2,13.9,333.0,477.0,11.1,15.9,262.0,155.0,8.733,5.167,56.0,95.0,1.867,3.167,492.0,535.0,16.4,17.833
5085,2017,1422,803.0,1778.0,45.1631,745.0,1729.0,43.0885,25.903,24.032,259.0,689.0,37.5907,230.0,636.0,36.1635,8.355,7.419,392.0,549.0,71.4026,443.0,592.0,12.645,14.29,356.0,321.0,11.484,10.355,739.0,681.0,23.839,21.968,423.0,395.0,13.645,12.742,420.0,404.0,13.548,13.032,198.0,197.0,6.387,6.355,120.0,95.0,3.871,3.065,560.0,548.0,18.065,17.677
5086,2017,1423,963.0,2020.0,47.6733,852.0,1768.0,48.19,30.094,26.625,304.0,845.0,35.9763,175.0,519.0,33.7187,9.5,5.469,430.0,624.0,68.9103,492.0,697.0,13.438,15.375,378.0,299.0,11.812,9.344,740.0,787.0,23.125,24.594,501.0,408.0,15.656,12.75,313.0,460.0,9.781,14.375,208.0,138.0,6.5,4.312,110.0,90.0,3.438,2.812,636.0,595.0,19.875,18.594
5087,2017,1424,747.0,1893.0,39.4612,882.0,1957.0,45.069,23.344,27.562,213.0,666.0,31.982,256.0,677.0,37.8139,6.656,8.0,495.0,711.0,69.6203,385.0,559.0,15.469,12.031,365.0,319.0,11.406,9.969,840.0,896.0,26.25,28.0,412.0,442.0,12.875,13.812,410.0,377.0,12.812,11.781,189.0,196.0,5.906,6.125,85.0,147.0,2.656,4.594,539.0,664.0,16.844,20.75
5088,2017,1425,897.0,1977.0,45.3718,893.0,2074.0,43.0569,27.182,27.061,259.0,713.0,36.3254,276.0,757.0,36.4597,7.848,8.364,544.0,736.0,73.913,353.0,495.0,16.485,10.697,356.0,378.0,10.788,11.455,835.0,801.0,25.303,24.273,505.0,478.0,15.303,14.485,368.0,423.0,11.152,12.818,239.0,184.0,7.242,5.576,179.0,110.0,5.424,3.333,525.0,622.0,15.909,18.848
5089,2017,1426,831.0,1839.0,45.1876,748.0,1794.0,41.6945,26.806,24.129,254.0,772.0,32.9016,253.0,798.0,31.7043,8.194,8.161,449.0,650.0,69.0769,413.0,635.0,14.484,13.323,373.0,337.0,12.032,10.871,827.0,746.0,26.677,24.065,468.0,403.0,15.097,13.0,414.0,433.0,13.355,13.968,218.0,223.0,7.032,7.194,65.0,104.0,2.097,3.355,586.0,583.0,18.903,18.806
5090,2017,1427,708.0,1841.0,38.4574,745.0,1716.0,43.4149,22.839,24.032,151.0,565.0,26.7257,217.0,624.0,34.7756,4.871,7.0,444.0,666.0,66.6667,440.0,650.0,14.323,14.194,404.0,259.0,13.032,8.355,811.0,845.0,26.161,27.258,317.0,403.0,10.226,13.0,388.0,376.0,12.516,12.129,164.0,182.0,5.29,5.871,60.0,127.0,1.935,4.097,607.0,596.0,19.581,19.226
5091,2017,1428,845.0,1670.0,50.5988,725.0,1687.0,42.9757,29.138,25.0,196.0,540.0,36.2963,207.0,574.0,36.0627,6.759,7.138,380.0,557.0,68.2226,360.0,528.0,13.103,12.414,287.0,252.0,9.897,8.69,778.0,641.0,26.828,22.103,429.0,348.0,14.793,12.0,388.0,350.0,13.379,12.069,182.0,187.0,6.276,6.448,91.0,92.0,3.138,3.172,490.0,553.0,16.897,19.069
5092,2017,1429,759.0,1663.0,45.6404,752.0,1759.0,42.7516,25.3,25.067,228.0,600.0,38.0,227.0,658.0,34.4985,7.6,7.567,411.0,584.0,70.3767,413.0,593.0,13.7,13.767,249.0,294.0,8.3,9.8,805.0,749.0,26.833,24.967,449.0,423.0,14.967,14.1,376.0,328.0,12.533,10.933,145.0,182.0,4.833,6.067,90.0,93.0,3.0,3.1,574.0,539.0,19.133,17.967
5093,2017,1430,718.0,1650.0,43.5152,752.0,1769.0,42.5099,25.643,26.857,241.0,750.0,32.1333,194.0,573.0,33.8569,8.607,6.929,451.0,638.0,70.6897,417.0,626.0,16.107,14.893,237.0,289.0,8.464,10.321,845.0,793.0,30.179,28.321,421.0,390.0,15.036,13.929,442.0,379.0,15.786,13.536,166.0,195.0,5.929,6.964,102.0,81.0,3.643,2.893,562.0,588.0,20.071,21.0
5094,2017,1431,778.0,1669.0,46.6147,728.0,1710.0,42.5731,25.097,23.484,172.0,502.0,34.2629,236.0,694.0,34.0058,5.548,7.613,401.0,606.0,66.1716,456.0,668.0,12.935,14.71,225.0,276.0,7.258,8.903,827.0,788.0,26.677,25.419,434.0,422.0,14.0,13.613,405.0,373.0,13.065,12.032,165.0,175.0,5.323,5.645,97.0,62.0,3.129,2.0,597.0,586.0,19.258,18.903
5095,2017,1433,916.0,1985.0,46.1461,775.0,1852.0,41.8467,26.941,22.794,197.0,589.0,33.4465,196.0,580.0,33.7931,5.794,5.765,510.0,721.0,70.7351,512.0,737.0,15.0,15.059,375.0,330.0,11.029,9.706,871.0,818.0,25.618,24.059,519.0,359.0,15.265,10.559,426.0,499.0,12.529,14.676,256.0,187.0,7.529,5.5,134.0,125.0,3.941,3.676,698.0,660.0,20.529,19.412
5096,2017,1434,796.0,1783.0,44.6439,743.0,1813.0,40.9818,25.677,23.968,209.0,624.0,33.4936,224.0,690.0,32.4638,6.742,7.226,518.0,665.0,77.8947,407.0,590.0,16.71,13.129,325.0,307.0,10.484,9.903,854.0,731.0,27.548,23.581,395.0,398.0,12.742,12.839,398.0,386.0,12.839,12.452,190.0,186.0,6.129,6.0,89.0,97.0,2.871,3.129,587.0,613.0,18.935,19.774
5097,2017,1435,794.0,1841.0,43.1287,836.0,1976.0,42.3077,23.353,24.588,337.0,895.0,37.6536,220.0,656.0,33.5366,9.912,6.471,498.0,642.0,77.5701,425.0,604.0,14.647,12.5,279.0,333.0,8.206,9.794,899.0,838.0,26.441,24.647,441.0,389.0,12.971,11.441,420.0,367.0,12.353,10.794,140.0,186.0,4.118,5.471,128.0,104.0,3.765,3.059,565.0,570.0,16.618,16.765
5098,2017,1436,889.0,1790.0,49.6648,774.0,1800.0,43.0,26.939,23.455,207.0,564.0,36.7021,188.0,545.0,34.4954,6.273,5.697,437.0,624.0,70.0321,338.0,478.0,13.242,10.242,303.0,296.0,9.182,8.97,806.0,704.0,24.424,21.333,437.0,342.0,13.242,10.364,368.0,425.0,11.152,12.879,184.0,178.0,5.576,5.394,147.0,89.0,4.455,2.697,531.0,613.0,16.091,18.576
5099,2017,1437,913.0,1837.0,49.7006,799.0,1912.0,41.7887,26.853,23.5,300.0,810.0,37.037,240.0,768.0,31.25,8.824,7.059,515.0,649.0,79.3529,297.0,417.0,15.147,8.735,291.0,321.0,8.559,9.441,843.0,691.0,24.794,20.324,486.0,462.0,14.294,13.588,381.0,452.0,11.206,13.294,246.0,175.0,7.235,5.147,105.0,63.0,3.088,1.853,483.0,624.0,14.206,18.353
5100,2017,1438,797.0,1717.0,46.4182,610.0,1543.0,39.5334,24.906,19.062,224.0,570.0,39.2982,191.0,612.0,31.2092,7.0,5.969,313.0,442.0,70.8145,369.0,524.0,9.781,11.531,282.0,246.0,8.812,7.688,772.0,699.0,24.125,21.844,456.0,308.0,14.25,9.625,305.0,411.0,9.531,12.844,181.0,158.0,5.656,4.938,130.0,88.0,4.062,2.75,520.0,470.0,16.25,14.688
5101,2017,1439,864.0,1764.0,48.9796,876.0,1969.0,44.4896,27.0,27.375,283.0,703.0,40.256,251.0,697.0,36.0115,8.844,7.844,525.0,715.0,73.4266,378.0,529.0,16.406,11.812,234.0,345.0,7.312,10.781,807.0,764.0,25.219,23.875,483.0,431.0,15.094,13.469,388.0,375.0,12.125,11.719,128.0,175.0,4.0,5.469,89.0,126.0,2.781,3.938,525.0,611.0,16.406,19.094
5102,2017,1440,670.0,1635.0,40.9786,790.0,1604.0,49.2519,23.929,28.214,233.0,728.0,32.0055,240.0,589.0,40.747,8.321,8.571,334.0,483.0,69.1511,426.0,636.0,11.929,15.214,275.0,298.0,9.821,10.643,625.0,759.0,22.321,27.107,322.0,435.0,11.5,15.536,370.0,351.0,13.214,12.536,171.0,201.0,6.107,7.179,105.0,70.0,3.75,2.5,560.0,457.0,20.0,16.321
5103,2017,1441,656.0,1716.0,38.2284,733.0,1610.0,45.528,21.867,24.433,166.0,546.0,30.4029,238.0,662.0,35.9517,5.533,7.933,313.0,475.0,65.8947,525.0,751.0,10.433,17.5,362.0,284.0,12.067,9.467,697.0,786.0,23.233,26.2,330.0,435.0,11.0,14.5,480.0,396.0,16.0,13.2,177.0,257.0,5.9,8.567,66.0,121.0,2.2,4.033,624.0,491.0,20.8,16.367
5104,2017,1442,639.0,1505.0,42.4585,695.0,1552.0,44.7809,24.577,26.731,239.0,618.0,38.6731,198.0,477.0,41.5094,9.192,7.615,309.0,436.0,70.8716,462.0,631.0,11.885,17.769,177.0,236.0,6.808,9.077,694.0,759.0,26.692,29.192,333.0,350.0,12.808,13.462,346.0,259.0,13.308,9.962,113.0,171.0,4.346,6.577,110.0,71.0,4.231,2.731,516.0,450.0,19.846,17.308
5105,2017,1443,777.0,1766.0,43.9977,853.0,1887.0,45.204,24.281,26.656,214.0,605.0,35.3719,266.0,722.0,36.8421,6.688,8.312,441.0,657.0,67.1233,330.0,467.0,13.781,10.312,302.0,298.0,9.438,9.312,816.0,806.0,25.5,25.188,397.0,472.0,12.406,14.75,388.0,342.0,12.125,10.688,143.0,173.0,4.469,5.406,105.0,93.0,3.281,2.906,475.0,574.0,14.844,17.938
5106,2017,1444,832.0,1836.0,45.3159,835.0,1764.0,47.3356,26.839,26.935,205.0,536.0,38.2463,237.0,655.0,36.1832,6.613,7.645,458.0,643.0,71.2286,427.0,604.0,14.774,13.774,343.0,270.0,11.065,8.71,750.0,758.0,24.194,24.452,403.0,437.0,13.0,14.097,384.0,399.0,12.387,12.871,170.0,186.0,5.484,6.0,89.0,96.0,2.871,3.097,578.0,604.0,18.645,19.484
5107,2017,1447,694.0,1638.0,42.3687,656.0,1580.0,41.519,23.931,22.621,173.0,533.0,32.4578,191.0,570.0,33.5088,5.966,6.586,392.0,568.0,69.0141,428.0,615.0,13.517,14.759,417.0,317.0,14.379,10.931,709.0,624.0,24.448,21.517,305.0,342.0,10.517,11.793,408.0,352.0,14.069,12.138,138.0,165.0,4.759,5.69,99.0,74.0,3.414,2.552,597.0,562.0,20.586,19.379
5108,2017,1448,898.0,1902.0,47.2135,860.0,1901.0,45.2393,28.062,26.875,259.0,670.0,38.6567,264.0,738.0,35.7724,8.094,8.25,590.0,764.0,77.2251,509.0,704.0,18.438,15.906,342.0,317.0,10.688,9.906,834.0,765.0,26.062,23.906,498.0,452.0,15.562,14.125,378.0,369.0,11.812,11.531,175.0,193.0,5.469,6.031,120.0,122.0,3.75,3.812,643.0,674.0,20.094,21.062
5109,2017,1449,874.0,1950.0,44.8205,898.0,1926.0,46.6251,28.194,28.968,226.0,639.0,35.3678,236.0,591.0,39.9323,7.29,7.613,394.0,602.0,65.4485,481.0,669.0,12.71,15.516,401.0,345.0,12.935,11.129,755.0,747.0,24.355,24.097,408.0,470.0,13.161,15.161,425.0,372.0,13.71,12.0,188.0,219.0,6.065,7.065,172.0,118.0,5.548,3.806,628.0,570.0,20.258,18.387
5110,2017,1450,774.0,1685.0,45.9347,851.0,1839.0,46.2751,25.8,28.367,205.0,560.0,36.6071,241.0,681.0,35.3891,6.833,8.033,345.0,458.0,75.3275,357.0,513.0,11.5,11.9,194.0,304.0,6.467,10.133,762.0,777.0,25.4,25.9,438.0,439.0,14.6,14.633,378.0,307.0,12.6,10.233,126.0,172.0,4.2,5.733,78.0,89.0,2.6,2.967,487.0,489.0,16.233,16.3
5111,2017,1451,775.0,1616.0,47.9579,831.0,1803.0,46.0899,25.833,27.7,262.0,651.0,40.2458,166.0,461.0,36.0087,8.733,5.533,514.0,703.0,73.1152,403.0,543.0,17.133,13.433,200.0,320.0,6.667,10.667,738.0,746.0,24.6,24.867,374.0,359.0,12.467,11.967,347.0,353.0,11.567,11.767,152.0,143.0,5.067,4.767,99.0,65.0,3.3,2.167,539.0,627.0,17.967,20.9
5112,2017,1452,986.0,2153.0,45.7966,759.0,1791.0,42.3786,29.0,22.324,257.0,711.0,36.1463,227.0,650.0,34.9231,7.559,6.676,558.0,823.0,67.8007,510.0,755.0,16.412,15.0,487.0,374.0,14.324,11.0,781.0,805.0,22.971,23.676,569.0,410.0,16.735,12.059,417.0,695.0,12.265,20.441,353.0,190.0,10.382,5.588,159.0,132.0,4.676,3.882,699.0,724.0,20.559,21.294
5113,2017,1453,814.0,1869.0,43.5527,816.0,1862.0,43.8238,28.069,28.138,176.0,549.0,32.0583,249.0,699.0,35.6223,6.069,8.586,487.0,702.0,69.3732,398.0,602.0,16.793,13.724,357.0,335.0,12.31,11.552,831.0,815.0,28.655,28.103,392.0,412.0,13.517,14.207,401.0,412.0,13.828,14.207,206.0,180.0,7.103,6.207,122.0,94.0,4.207,3.241,575.0,584.0,19.828,20.138
5114,2017,1454,826.0,1887.0,43.7732,875.0,1865.0,46.9169,24.294,25.735,265.0,759.0,34.9144,262.0,733.0,35.7435,7.794,7.706,342.0,517.0,66.1509,424.0,603.0,10.059,12.471,280.0,285.0,8.235,8.382,780.0,862.0,22.941,25.353,449.0,471.0,13.206,13.853,408.0,397.0,12.0,11.676,159.0,199.0,4.676,5.853,50.0,122.0,1.471,3.588,616.0,557.0,18.118,16.382
5115,2017,1455,917.0,1945.0,47.1465,697.0,1838.0,37.9217,27.788,21.121,288.0,707.0,40.7355,221.0,715.0,30.9091,8.727,6.697,581.0,792.0,73.3586,451.0,649.0,17.606,13.667,393.0,302.0,11.909,9.152,952.0,757.0,28.848,22.939,542.0,343.0,16.424,10.394,367.0,458.0,11.121,13.879,223.0,171.0,6.758,5.182,125.0,111.0,3.788,3.364,622.0,699.0,18.848,21.182
5116,2017,1456,810.0,1673.0,48.416,800.0,1780.0,44.9438,27.931,27.586,260.0,688.0,37.7907,263.0,728.0,36.1264,8.966,9.069,445.0,647.0,68.779,445.0,625.0,15.345,15.345,247.0,297.0,8.517,10.241,786.0,719.0,27.103,24.793,499.0,399.0,17.207,13.759,364.0,304.0,12.552,10.483,135.0,181.0,4.655,6.241,130.0,108.0,4.483,3.724,539.0,548.0,18.586,18.897
5117,2017,1457,798.0,1757.0,45.4183,743.0,1821.0,40.8018,26.6,24.767,291.0,766.0,37.9896,205.0,645.0,31.7829,9.7,6.833,492.0,684.0,71.9298,445.0,615.0,16.4,14.833,285.0,332.0,9.5,11.067,825.0,770.0,27.5,25.667,386.0,305.0,12.867,10.167,393.0,409.0,13.1,13.633,184.0,182.0,6.133,6.067,159.0,99.0,5.3,3.3,557.0,595.0,18.567,19.833
5118,2017,1458,891.0,1972.0,45.1826,750.0,1831.0,40.9612,26.206,22.059,257.0,723.0,35.5463,231.0,612.0,37.7451,7.559,6.794,407.0,632.0,64.3987,357.0,484.0,11.971,10.5,420.0,288.0,12.353,8.471,849.0,767.0,24.971,22.559,460.0,347.0,13.529,10.206,373.0,442.0,10.971,13.0,234.0,182.0,6.882,5.353,121.0,105.0,3.559,3.088,535.0,622.0,15.735,18.294
5119,2017,1459,786.0,1748.0,44.9657,802.0,1681.0,47.7097,26.2,26.733,269.0,701.0,38.3738,194.0,567.0,34.2152,8.967,6.467,440.0,558.0,78.853,472.0,645.0,14.667,15.733,290.0,274.0,9.667,9.133,700.0,746.0,23.333,24.867,472.0,372.0,15.733,12.4,365.0,376.0,12.167,12.533,169.0,186.0,5.633,6.2,58.0,87.0,1.933,2.9,576.0,553.0,19.2,18.433
5120,2017,1460,758.0,1709.0,44.3534,772.0,1708.0,45.1991,25.267,25.733,262.0,705.0,37.1631,234.0,673.0,34.7697,8.733,7.8,493.0,649.0,75.963,451.0,633.0,16.433,15.033,304.0,269.0,10.133,8.967,745.0,731.0,24.833,24.367,439.0,369.0,14.633,12.3,441.0,420.0,14.7,14.0,162.0,201.0,5.4,6.7,70.0,93.0,2.333,3.1,563.0,636.0,18.767,21.2
5121,2017,1461,764.0,1794.0,42.5864,769.0,1869.0,41.145,25.467,25.633,285.0,835.0,34.1317,204.0,636.0,32.0755,9.5,6.8,511.0,694.0,73.6311,565.0,777.0,17.033,18.833,254.0,331.0,8.467,11.033,882.0,866.0,29.4,28.867,442.0,352.0,14.733,11.733,410.0,378.0,13.667,12.6,161.0,210.0,5.367,7.0,136.0,95.0,4.533,3.167,654.0,645.0,21.8,21.5
5122,2017,1462,876.0,1929.0,45.4121,862.0,1907.0,45.2019,25.765,25.353,239.0,703.0,33.9972,253.0,748.0,33.8235,7.029,7.441,546.0,794.0,68.7657,449.0,642.0,16.059,13.206,415.0,288.0,12.206,8.471,863.0,765.0,25.382,22.5,505.0,478.0,14.853,14.059,435.0,416.0,12.794,12.235,209.0,218.0,6.147,6.412,91.0,130.0,2.676,3.824,638.0,727.0,18.765,21.382
5123,2017,1463,729.0,1582.0,46.0809,724.0,1674.0,43.2497,26.036,25.857,196.0,552.0,35.5072,215.0,648.0,33.179,7.0,7.679,395.0,536.0,73.694,319.0,441.0,14.107,11.393,292.0,287.0,10.429,10.25,721.0,639.0,25.75,22.821,427.0,376.0,15.25,13.429,371.0,327.0,13.25,11.679,152.0,189.0,5.429,6.75,120.0,105.0,4.286,3.75,444.0,490.0,15.857,17.5
5124,2017,1464,916.0,2104.0,43.5361,985.0,2100.0,46.9048,28.625,30.781,233.0,710.0,32.8169,255.0,737.0,34.5997,7.281,7.969,367.0,545.0,67.3394,437.0,611.0,11.469,13.656,335.0,378.0,10.469,11.812,824.0,937.0,25.75,29.281,469.0,523.0,14.656,16.344,385.0,395.0,12.031,12.344,180.0,189.0,5.625,5.906,98.0,113.0,3.062,3.531,551.0,553.0,17.219,17.281
5125,2018,1101,689.0,1525.0,45.1803,669.0,1466.0,45.6344,25.519,24.778,175.0,539.0,32.4675,179.0,533.0,33.5835,6.481,6.63,355.0,504.0,70.4365,449.0,633.0,13.148,16.63,244.0,268.0,9.037,9.926,627.0,676.0,23.222,25.037,375.0,325.0,13.889,12.037,389.0,418.0,14.407,15.481,193.0,176.0,7.148,6.519,98.0,79.0,3.63,2.926,568.0,477.0,21.037,17.667
5126,2018,1102,660.0,1627.0,40.5655,732.0,1579.0,46.3585,22.759,25.241,230.0,708.0,32.4859,269.0,677.0,39.7341,7.931,9.276,384.0,520.0,73.8462,376.0,526.0,13.241,12.966,285.0,266.0,9.828,9.172,658.0,755.0,22.69,26.034,403.0,423.0,13.897,14.586,370.0,405.0,12.759,13.966,187.0,162.0,6.448,5.586,76.0,104.0,2.621,3.586,526.0,543.0,18.138,18.724
5127,2018,1103,765.0,1769.0,43.2448,810.0,1732.0,46.7667,24.677,26.129,293.0,826.0,35.4722,253.0,701.0,36.0913,9.452,8.161,387.0,556.0,69.6043,489.0,676.0,12.484,15.774,297.0,289.0,9.581,9.323,728.0,788.0,23.484,25.419,401.0,414.0,12.935,13.355,429.0,403.0,13.839,13.0,185.0,198.0,5.968,6.387,74.0,113.0,2.387,3.645,621.0,539.0,20.032,17.387
5128,2018,1104,860.0,1877.0,45.8178,822.0,1991.0,41.2858,25.294,24.176,217.0,669.0,32.4365,236.0,739.0,31.935,6.382,6.941,523.0,778.0,67.2237,499.0,733.0,15.382,14.676,341.0,394.0,10.029,11.588,893.0,833.0,26.265,24.5,426.0,395.0,12.529,11.618,481.0,448.0,14.147,13.176,218.0,224.0,6.412,6.588,186.0,128.0,5.471,3.765,646.0,679.0,19.0,19.971
5129,2018,1105,673.0,1696.0,39.6816,881.0,1843.0,47.8025,21.71,28.419,182.0,601.0,30.2829,228.0,595.0,38.3193,5.871,7.355,345.0,533.0,64.728,377.0,549.0,11.129,12.161,335.0,343.0,10.806,11.065,711.0,783.0,22.935,25.258,340.0,460.0,10.968,14.839,514.0,353.0,16.581,11.387,123.0,237.0,3.968,7.645,49.0,151.0,1.581,4.871,506.0,529.0,16.323,17.065
5130,2018,1106,751.0,1838.0,40.8596,813.0,1795.0,45.2925,24.226,26.226,209.0,638.0,32.7586,238.0,631.0,37.7179,6.742,7.677,418.0,647.0,64.6059,573.0,836.0,13.484,18.484,394.0,392.0,12.71,12.645,737.0,840.0,23.774,27.097,313.0,418.0,10.097,13.484,437.0,401.0,14.097,12.935,169.0,207.0,5.452,6.677,130.0,119.0,4.194,3.839,648.0,590.0,20.903,19.032
5131,2018,1107,802.0,1764.0,45.4649,784.0,1751.0,44.7744,25.871,25.29,177.0,481.0,36.7983,205.0,629.0,32.5914,5.71,6.613,492.0,652.0,75.4601,332.0,475.0,15.871,10.71,360.0,252.0,11.613,8.129,783.0,681.0,25.258,21.968,388.0,420.0,12.516,13.548,364.0,354.0,11.742,11.419,146.0,173.0,4.71,5.581,91.0,132.0,2.935,4.258,504.0,606.0,16.258,19.548
5132,2018,1108,658.0,1562.0,42.1255,724.0,1624.0,44.5813,23.5,25.857,195.0,585.0,33.3333,243.0,666.0,36.4865,6.964,8.679,381.0,527.0,72.296,466.0,652.0,13.607,16.643,264.0,328.0,9.429,11.714,664.0,711.0,23.714,25.393,330.0,427.0,11.786,15.25,408.0,350.0,14.571,12.5,163.0,176.0,5.821,6.286,76.0,91.0,2.714,3.25,547.0,489.0,19.536,17.464
5133,2018,1110,698.0,1615.0,43.2198,776.0,1595.0,48.652,23.267,25.867,239.0,709.0,33.7094,199.0,519.0,38.343,7.967,6.633,326.0,491.0,66.3951,464.0,650.0,10.867,15.467,242.0,286.0,8.067,9.533,627.0,773.0,20.9,25.767,367.0,412.0,12.233,13.733,413.0,413.0,13.767,13.767,217.0,208.0,7.233,6.933,98.0,108.0,3.267,3.6,551.0,499.0,18.367,16.633
5134,2018,1111,786.0,1841.0,42.6942,824.0,1823.0,45.2002,25.355,26.581,264.0,793.0,33.2913,223.0,587.0,37.9898,8.516,7.194,454.0,678.0,66.9617,486.0,668.0,14.645,15.677,347.0,283.0,11.194,9.129,814.0,836.0,26.258,26.968,368.0,396.0,11.871,12.774,419.0,384.0,13.516,12.387,169.0,205.0,5.452,6.613,103.0,100.0,3.323,3.226,586.0,633.0,18.903,20.419
5135,2018,1112,980.0,1939.0,50.5415,856.0,1985.0,43.1234,28.824,25.176,235.0,624.0,37.6603,246.0,699.0,35.1931,6.912,7.235,555.0,730.0,76.0274,462.0,631.0,16.324,13.588,341.0,302.0,10.029,8.882,905.0,684.0,26.618,20.118,518.0,430.0,15.235,12.647,418.0,396.0,12.294,11.647,169.0,210.0,4.971,6.176,155.0,90.0,4.559,2.647,595.0,676.0,17.5,19.882
5136,2018,1113,867.0,1868.0,46.4133,821.0,1870.0,43.9037,27.968,26.484,277.0,761.0,36.3995,255.0,746.0,34.1823,8.935,8.226,578.0,783.0,73.8186,438.0,605.0,18.645,14.129,307.0,348.0,9.903,11.226,785.0,786.0,25.323,25.355,439.0,469.0,14.161,15.129,332.0,463.0,10.71,14.935,204.0,167.0,6.581,5.387,111.0,109.0,3.581,3.516,587.0,673.0,18.935,21.71
5137,2018,1114,681.0,1627.0,41.8562,708.0,1639.0,43.1971,22.7,23.6,182.0,573.0,31.7627,248.0,707.0,35.0778,6.067,8.267,321.0,523.0,61.3767,448.0,665.0,10.7,14.933,297.0,324.0,9.9,10.8,715.0,753.0,23.833,25.1,347.0,404.0,11.567,13.467,440.0,403.0,14.667,13.433,139.0,169.0,4.633,5.633,87.0,113.0,2.9,3.767,587.0,502.0,19.567,16.733
5138,2018,1115,815.0,1863.0,43.7466,831.0,1919.0,43.3038,23.286,23.743,217.0,660.0,32.8788,227.0,690.0,32.8986,6.2,6.486,460.0,681.0,67.5477,610.0,858.0,13.143,17.429,279.0,446.0,7.971,12.743,749.0,890.0,21.4,25.429,427.0,489.0,12.2,13.971,497.0,534.0,14.2,15.257,275.0,274.0,7.857,7.829,144.0,68.0,4.114,1.943,684.0,610.0,19.543,17.429
5139,2018,1116,985.0,2063.0,47.746,843.0,1969.0,42.8136,28.971,24.794,265.0,661.0,40.0908,290.0,818.0,35.4523,7.794,8.529,522.0,770.0,67.7922,592.0,816.0,15.353,17.412,346.0,386.0,10.176,11.353,836.0,832.0,24.588,24.471,492.0,462.0,14.471,13.588,374.0,476.0,11.0,14.0,212.0,162.0,6.235,4.765,157.0,125.0,4.618,3.676,687.0,662.0,20.206,19.471
5140,2018,1117,771.0,1783.0,43.2417,861.0,1739.0,49.5112,25.7,28.7,217.0,653.0,33.2312,227.0,594.0,38.2155,7.233,7.567,421.0,592.0,71.1149,430.0,610.0,14.033,14.333,336.0,304.0,11.2,10.133,663.0,774.0,22.1,25.8,311.0,445.0,10.367,14.833,396.0,399.0,13.2,13.3,195.0,171.0,6.5,5.7,82.0,111.0,2.733,3.7,556.0,559.0,18.533,18.633
5141,2018,1119,787.0,1774.0,44.363,742.0,1649.0,44.997,27.138,25.586,281.0,738.0,38.0759,245.0,677.0,36.1891,9.69,8.448,283.0,434.0,65.2074,451.0,628.0,9.759,15.552,290.0,277.0,10.0,9.552,727.0,782.0,25.069,26.966,479.0,400.0,16.517,13.793,390.0,409.0,13.448,14.103,163.0,191.0,5.621,6.586,78.0,105.0,2.69,3.621,578.0,454.0,19.931,15.655
5142,2018,1120,868.0,1977.0,43.9049,786.0,1849.0,42.5095,27.125,24.562,312.0,852.0,36.6197,258.0,729.0,35.3909,9.75,8.062,620.0,789.0,78.5805,516.0,710.0,19.375,16.125,388.0,328.0,12.125,10.25,833.0,786.0,26.031,24.562,462.0,410.0,14.438,12.812,392.0,488.0,12.25,15.25,238.0,197.0,7.438,6.156,173.0,105.0,5.406,3.281,636.0,661.0,19.875,20.656
5143,2018,1122,775.0,1735.0,44.6686,752.0,1594.0,47.1769,25.833,25.067,184.0,516.0,35.6589,220.0,588.0,37.415,6.133,7.333,418.0,629.0,66.4547,465.0,644.0,13.933,15.5,374.0,277.0,12.467,9.233,653.0,705.0,21.767,23.5,375.0,372.0,12.5,12.4,422.0,462.0,14.067,15.4,179.0,168.0,5.967,5.6,86.0,122.0,2.867,4.067,601.0,628.0,20.033,20.933
5144,2018,1123,829.0,1846.0,44.9079,818.0,1912.0,42.7824,26.742,26.387,239.0,704.0,33.9489,252.0,689.0,36.5747,7.71,8.129,432.0,613.0,70.4731,417.0,574.0,13.935,13.452,313.0,326.0,10.097,10.516,860.0,803.0,27.742,25.903,440.0,402.0,14.194,12.968,410.0,372.0,13.226,12.0,163.0,214.0,5.258,6.903,106.0,111.0,3.419,3.581,539.0,589.0,17.387,19.0
5145,2018,1124,841.0,1820.0,46.2088,757.0,1830.0,41.3661,27.129,24.419,191.0,545.0,35.0459,232.0,700.0,33.1429,6.161,7.484,436.0,589.0,74.0238,404.0,564.0,14.065,13.032,366.0,338.0,11.806,10.903,811.0,670.0,26.161,21.613,444.0,447.0,14.323,14.419,419.0,366.0,13.516,11.806,172.0,175.0,5.548,5.645,134.0,136.0,4.323,4.387,565.0,560.0,18.226,18.065
