,Season,TeamID,Rank_WLK,Rank_DOL,Rank_COL,Rank_SAG,Rank_MOR,Rank_POM,Seed,TeamName,Wins,Losses,Win%,T_Wins,FGM,FGA,FG%,FGM_Ag,FGA_Ag,FG%_Ag,FGM_pg,FGM_Ag_pg,FGM3,FGA3,FG3%,FGM3_Ag,FGA3_Ag,FG3%_Ag,FGM3_pg,FGM3_Ag_pg,FTM,FTA,FT%,FTM_Ag,FTA_Ag,FTM_pg,FTM_Ag_pg,OR,OR_Ag,OR_pg,OR_Ag_pg,DR,DR_Ag,DR_pg,DR_Ag_pg,Ast,Ast_Ag,Ast_pg,Ast_Ag_pg,TO,TO_Ag,TO_pg,TO_Ag_pg,Stl,Stl_Ag,Stl_pg,Stl_Ag_pg,Blk,Blk_Ag,Blk_pg,Blk_Ag_pg,PF,PF_Ag,PF_pg,PF_Ag_pg
876,2016,1438,4,4,6,4,4,2,1,Virginia,26,7,78.7879,3.0,849.0,1743.0,48.7091,687.0,1630.0,42.1472,25.727,20.818,198.0,489.0,40.4908,212.0,608.0,34.8684,6.0,6.424,426.0,565.0,75.3982,383.0,550.0,12.909,11.606,296.0,264.0,8.97,8.0,756.0,671.0,22.909,20.333,473.0,331.0,14.333,10.03,310.0,398.0,9.394,12.061,181.0,174.0,5.485,5.273,97.0,73.0,2.939,2.212,540.0,555.0,16.364,16.818
877,2016,1277,2,3,8,2,1,3,2,Michigan St,29,5,85.2941,0.0,979.0,2024.0,48.3696,741.0,1966.0,37.6907,28.794,21.794,310.0,715.0,43.3566,193.0,639.0,30.2034,9.118,5.676,444.0,608.0,73.0263,480.0,669.0,13.059,14.118,418.0,318.0,12.294,9.353,1005.0,705.0,29.559,20.735,699.0,361.0,20.559,10.618,401.0,325.0,11.794,9.559,150.0,181.0,4.412,5.324,175.0,110.0,5.147,3.235,649.0,597.0,19.088,17.559
878,2016,1428,24,11,10,26,17,29,3,Utah,25,8,75.7576,1.0,886.0,1831.0,48.3889,847.0,2039.0,41.54,26.848,25.667,248.0,688.0,36.0465,239.0,650.0,36.7692,7.515,7.242,504.0,703.0,71.6927,344.0,478.0,15.273,10.424,314.0,351.0,9.515,10.636,902.0,743.0,27.333,22.515,504.0,357.0,15.273,10.818,401.0,342.0,12.152,10.364,174.0,207.0,5.273,6.273,139.0,120.0,4.212,3.636,517.0,653.0,15.667,19.788
879,2016,1235,19,21,25,21,28,18,4,Iowa St,21,11,65.625,2.0,998.0,1990.0,50.1508,903.0,2075.0,43.5181,31.188,28.219,265.0,697.0,38.0201,249.0,740.0,33.6486,8.281,7.781,358.0,507.0,70.6114,344.0,502.0,11.188,10.75,291.0,382.0,9.094,11.938,863.0,776.0,26.969,24.25,529.0,452.0,16.531,14.125,370.0,397.0,11.562,12.406,197.0,179.0,6.156,5.594,135.0,91.0,4.219,2.844,497.0,506.0,15.531,15.812
880,2016,1345,9,12,19,9,6,10,5,Purdue,26,8,76.4706,0.0,934.0,1980.0,47.1717,794.0,2029.0,39.1326,27.471,23.353,259.0,703.0,36.8421,210.0,670.0,31.3433,7.618,6.176,516.0,695.0,74.2446,398.0,563.0,15.176,11.706,395.0,301.0,11.618,8.853,993.0,728.0,29.206,21.412,598.0,407.0,17.588,11.971,406.0,319.0,11.941,9.382,145.0,204.0,4.265,6.0,158.0,101.0,4.647,2.971,584.0,691.0,17.176,20.324
881,2016,1371,26,20,15,29,29,26,6,Seton Hall,25,8,75.7576,0.0,872.0,1937.0,45.0181,790.0,1971.0,40.0812,26.424,23.939,202.0,573.0,35.2531,206.0,652.0,31.5951,6.121,6.242,524.0,787.0,66.582,451.0,664.0,15.879,13.667,425.0,397.0,12.879,12.03,896.0,788.0,27.152,23.879,447.0,402.0,13.545,12.182,457.0,450.0,13.848,13.636,240.0,238.0,7.273,7.212,154.0,135.0,4.667,4.091,616.0,701.0,18.667,21.242
882,2016,1173,42,34,18,47,49,54,7,Dayton,25,7,78.125,0.0,818.0,1780.0,45.9551,740.0,1829.0,40.4593,25.562,23.125,215.0,620.0,34.6774,234.0,671.0,34.8733,6.719,7.312,491.0,730.0,67.2603,392.0,595.0,15.344,12.25,317.0,284.0,9.906,8.875,920.0,781.0,28.75,24.406,470.0,407.0,14.688,12.719,418.0,398.0,13.062,12.438,189.0,154.0,5.906,4.812,142.0,94.0,4.438,2.938,610.0,635.0,19.062,19.844
883,2016,1403,39,36,33,46,55,42,8,Texas Tech,19,12,61.2903,0.0,760.0,1700.0,44.7059,758.0,1777.0,42.6562,24.516,24.452,178.0,517.0,34.4294,237.0,674.0,35.1632,5.742,7.645,546.0,732.0,74.5902,412.0,586.0,17.613,13.29,320.0,356.0,10.323,11.484,739.0,689.0,23.839,22.226,404.0,348.0,13.032,11.226,371.0,396.0,11.968,12.774,182.0,197.0,5.871,6.355,130.0,102.0,4.194,3.29,573.0,654.0,18.484,21.097
884,2016,1139,32,39,35,30,31,40,9,Butler,21,10,67.7419,1.0,868.0,1864.0,46.5665,764.0,1773.0,43.0908,28.0,24.645,220.0,569.0,38.6643,222.0,655.0,33.8931,7.097,7.161,542.0,741.0,73.1444,456.0,642.0,17.484,14.71,354.0,298.0,11.419,9.613,775.0,724.0,25.0,23.355,445.0,389.0,14.355,12.548,317.0,407.0,10.226,13.129,210.0,141.0,6.774,4.548,104.0,139.0,3.355,4.484,617.0,644.0,19.903,20.774
885,2016,1393,40,50,61,40,33,41,10,Syracuse,19,13,59.375,4.0,766.0,1796.0,42.6503,759.0,1835.0,41.3624,23.938,23.719,280.0,776.0,36.0825,225.0,739.0,30.4465,8.75,7.031,435.0,637.0,68.2889,360.0,540.0,13.594,11.25,378.0,413.0,11.812,12.906,759.0,769.0,23.719,24.031,450.0,499.0,14.062,15.594,388.0,434.0,12.125,13.562,259.0,208.0,8.094,6.5,130.0,87.0,4.062,2.719,530.0,573.0,16.562,17.906
886,2016,1211,28,27,39,22,22,28,11,Gonzaga,25,7,78.125,2.0,896.0,1846.0,48.5374,777.0,1938.0,40.0929,28.0,24.281,249.0,662.0,37.6133,194.0,641.0,30.2652,7.781,6.062,503.0,662.0,75.9819,388.0,549.0,15.719,12.125,335.0,324.0,10.469,10.125,925.0,716.0,28.906,22.375,444.0,340.0,13.875,10.625,363.0,328.0,11.344,10.25,160.0,178.0,5.0,5.562,96.0,91.0,3.0,2.844,563.0,638.0,17.594,19.938
887,2016,1114,66,37,46,71,109,47,12,Ark Little Rock,27,4,87.0968,1.0,776.0,1698.0,45.7008,624.0,1596.0,39.0977,25.032,20.129,228.0,589.0,38.7097,192.0,638.0,30.094,7.355,6.194,390.0,531.0,73.4463,422.0,612.0,12.581,13.613,270.0,323.0,8.71,10.419,750.0,732.0,24.194,23.613,400.0,323.0,12.903,10.419,317.0,426.0,10.226,13.742,195.0,125.0,6.29,4.032,95.0,85.0,3.065,2.742,566.0,536.0,18.258,17.29
888,2016,1233,103,99,101,97,80,72,13,Iona,22,10,68.75,0.0,888.0,1947.0,45.6086,812.0,1929.0,42.0943,27.75,25.375,320.0,860.0,37.2093,247.0,696.0,35.4885,10.0,7.719,451.0,633.0,71.248,486.0,699.0,14.094,15.188,339.0,383.0,10.594,11.969,842.0,816.0,26.312,25.5,539.0,434.0,16.844,13.562,409.0,451.0,12.781,14.094,242.0,184.0,7.562,5.75,132.0,92.0,4.125,2.875,622.0,590.0,19.438,18.438
889,2016,1201,106,73,67,100,95,105,14,Fresno St,23,9,71.875,0.0,836.0,1942.0,43.0484,741.0,1764.0,42.0068,26.125,23.156,201.0,586.0,34.3003,228.0,694.0,32.853,6.281,7.125,515.0,740.0,69.5946,567.0,819.0,16.094,17.719,366.0,335.0,11.438,10.469,819.0,843.0,25.594,26.344,418.0,398.0,13.062,12.438,340.0,473.0,10.625,14.781,261.0,140.0,8.156,4.375,119.0,104.0,3.719,3.25,712.0,648.0,22.25,20.25
890,2016,1292,132,98,95,116,116,123,15,MTSU,22,9,70.9677,1.0,803.0,1789.0,44.8854,720.0,1684.0,42.7553,25.903,23.226,248.0,638.0,38.8715,194.0,569.0,34.0949,8.0,6.258,388.0,639.0,60.7199,481.0,720.0,12.516,15.516,318.0,281.0,10.258,9.065,823.0,808.0,26.548,26.065,404.0,355.0,13.032,11.452,370.0,419.0,11.935,13.516,194.0,181.0,6.258,5.839,108.0,86.0,3.484,2.774,634.0,584.0,20.452,18.839
891,2016,1214,237,183,167,235,236,222,16,Hampton,20,10,66.6667,0.0,772.0,1847.0,41.7975,773.0,1812.0,42.66,25.733,25.767,198.0,641.0,30.8892,196.0,590.0,33.2203,6.6,6.533,507.0,775.0,65.4194,480.0,660.0,16.9,16.0,422.0,308.0,14.067,10.267,817.0,784.0,27.233,26.133,368.0,322.0,12.267,10.733,416.0,373.0,13.867,12.433,157.0,173.0,5.233,5.767,110.0,121.0,3.667,4.033,614.0,650.0,20.467,21.667
892,2016,1242,1,1,1,1,2,1,1,Kansas,29,4,87.8788,3.0,929.0,1901.0,48.869,760.0,1901.0,39.979,28.152,23.03,268.0,635.0,42.2047,202.0,613.0,32.9527,8.121,6.121,524.0,742.0,70.6199,509.0,708.0,15.879,15.424,348.0,357.0,10.545,10.818,884.0,734.0,26.788,22.242,510.0,370.0,15.455,11.212,414.0,444.0,12.545,13.455,223.0,208.0,6.758,6.303,132.0,111.0,4.0,3.364,624.0,678.0,18.909,20.545
893,2016,1437,5,5,2,5,7,5,2,Villanova,29,5,85.2941,6.0,905.0,1936.0,46.7459,764.0,1910.0,40.0,26.618,22.471,291.0,847.0,34.3566,240.0,716.0,33.5196,8.559,7.059,516.0,664.0,77.7108,398.0,600.0,15.176,11.706,315.0,360.0,9.265,10.588,896.0,787.0,26.353,23.147,549.0,438.0,16.147,12.882,378.0,471.0,11.118,13.853,229.0,199.0,6.735,5.853,116.0,74.0,3.412,2.176,596.0,648.0,17.529,19.059
894,2016,1274,11,10,9,13,16,13,3,Miami FL,25,7,78.125,2.0,837.0,1756.0,47.6651,790.0,1839.0,42.9581,26.156,24.688,219.0,599.0,36.5609,184.0,548.0,33.5766,6.844,5.75,527.0,702.0,75.0712,374.0,529.0,16.469,11.688,310.0,330.0,9.688,10.312,802.0,708.0,25.062,22.125,410.0,365.0,12.812,11.406,341.0,372.0,10.656,11.625,194.0,163.0,6.062,5.094,116.0,85.0,3.625,2.656,530.0,609.0,16.562,19.031
895,2016,1143,22,26,21,27,23,21,4,California,23,10,69.697,0.0,867.0,1881.0,46.0925,762.0,1940.0,39.2784,26.273,23.091,233.0,632.0,36.8671,180.0,513.0,35.0877,7.061,5.455,512.0,780.0,65.641,508.0,721.0,15.515,15.394,374.0,325.0,11.333,9.848,945.0,772.0,28.636,23.394,428.0,361.0,12.97,10.939,403.0,321.0,12.212,9.727,136.0,170.0,4.121,5.152,159.0,99.0,4.818,3.0,682.0,669.0,20.667,20.273
896,2016,1268,20,15,23,20,21,23,5,Maryland,24,8,75.0,2.0,848.0,1747.0,48.5404,775.0,1894.0,40.9187,26.5,24.219,248.0,660.0,37.5758,218.0,675.0,32.2963,7.75,6.812,473.0,622.0,76.045,357.0,510.0,14.781,11.156,295.0,350.0,9.219,10.938,837.0,681.0,26.156,21.281,450.0,367.0,14.062,11.469,411.0,355.0,12.844,11.094,184.0,200.0,5.75,6.25,172.0,91.0,5.375,2.844,532.0,575.0,16.625,17.969
897,2016,1112,17,23,16,12,8,16,6,Arizona,25,8,75.7576,0.0,926.0,1922.0,48.179,829.0,2007.0,41.3054,28.061,25.121,215.0,562.0,38.2562,201.0,626.0,32.1086,6.515,6.091,613.0,848.0,72.2877,418.0,587.0,18.576,12.667,384.0,313.0,11.636,9.485,944.0,711.0,28.606,21.545,479.0,403.0,14.515,12.212,423.0,383.0,12.818,11.606,162.0,178.0,4.909,5.394,158.0,114.0,4.788,3.455,601.0,726.0,18.212,22.0
898,2016,1234,21,25,31,19,26,20,7,Iowa,21,10,67.7419,1.0,855.0,1898.0,45.0474,788.0,1901.0,41.4519,27.581,25.419,255.0,667.0,38.2309,228.0,735.0,31.0204,8.226,7.355,456.0,634.0,71.9243,326.0,479.0,14.71,10.516,369.0,375.0,11.903,12.097,821.0,773.0,26.484,24.935,496.0,419.0,16.0,13.516,323.0,407.0,10.419,13.129,211.0,165.0,6.806,5.323,150.0,92.0,4.839,2.968,504.0,607.0,16.258,19.581
899,2016,1160,50,40,30,49,50,55,8,Colorado,21,11,65.625,0.0,805.0,1911.0,42.1245,802.0,1919.0,41.7926,25.156,25.062,241.0,619.0,38.9338,195.0,553.0,35.2622,7.531,6.094,563.0,764.0,73.6911,463.0,682.0,17.594,14.469,419.0,305.0,13.094,9.531,935.0,778.0,29.219,24.312,431.0,337.0,13.469,10.531,431.0,353.0,13.469,11.031,166.0,240.0,5.188,7.5,161.0,143.0,5.031,4.469,599.0,657.0,18.719,20.531
900,2016,1163,29,33,40,28,27,25,9,Connecticut,24,10,70.5882,1.0,900.0,1959.0,45.9418,737.0,1931.0,38.1668,26.471,21.676,239.0,660.0,36.2121,232.0,709.0,32.7221,7.029,6.824,457.0,581.0,78.6575,439.0,667.0,13.441,12.912,322.0,379.0,9.471,11.147,920.0,785.0,27.059,23.088,471.0,388.0,13.853,11.412,378.0,415.0,11.118,12.206,194.0,175.0,5.706,5.147,171.0,119.0,5.029,3.5,612.0,557.0,18.0,16.382
901,2016,1396,81,46,58,85,81,86,10,Temple,21,11,65.625,0.0,792.0,1957.0,40.4701,785.0,1884.0,41.6667,24.75,24.531,251.0,739.0,33.9648,189.0,601.0,31.4476,7.844,5.906,362.0,529.0,68.431,399.0,539.0,11.312,12.469,358.0,347.0,11.188,10.844,818.0,877.0,25.562,27.406,433.0,395.0,13.531,12.344,293.0,355.0,9.156,11.094,171.0,137.0,5.344,4.281,100.0,118.0,3.125,3.688,516.0,506.0,16.125,15.812
902,2016,1435,25,51,57,23,25,27,11,Vanderbilt,19,13,59.375,0.0,841.0,1826.0,46.057,762.0,1974.0,38.6018,26.281,23.812,270.0,695.0,38.8489,176.0,603.0,29.1874,8.438,5.5,504.0,721.0,69.9029,455.0,675.0,15.75,14.219,304.0,388.0,9.5,12.125,930.0,804.0,29.062,25.125,478.0,331.0,14.938,10.344,374.0,319.0,11.688,9.969,138.0,180.0,4.312,5.625,177.0,99.0,5.531,3.094,612.0,629.0,19.125,19.656
903,2016,1455,27,49,45,25,15,12,11,Wichita St,23,8,74.1935,2.0,777.0,1795.0,43.2869,582.0,1514.0,38.4412,25.065,18.774,227.0,691.0,32.8509,184.0,562.0,32.7402,7.323,5.935,486.0,679.0,71.5758,494.0,687.0,15.677,15.935,360.0,249.0,11.613,8.032,802.0,771.0,25.871,24.871,444.0,285.0,14.323,9.194,305.0,479.0,9.839,15.452,225.0,143.0,7.258,4.613,111.0,93.0,3.581,3.0,627.0,630.0,20.226,20.323
904,2016,1355,83,75,54,86,111,80,12,S Dakota St,24,7,77.4194,0.0,791.0,1768.0,44.7398,728.0,1719.0,42.3502,25.516,23.484,235.0,650.0,36.1538,184.0,556.0,33.0935,7.581,5.935,533.0,718.0,74.234,492.0,682.0,17.194,15.871,346.0,279.0,11.161,9.0,817.0,721.0,26.355,23.258,350.0,344.0,11.29,11.097,364.0,364.0,11.742,11.742,143.0,174.0,4.613,5.613,66.0,116.0,2.129,3.742,619.0,649.0,19.968,20.935
905,2016,1218,72,52,51,69,86,61,13,Hawaii,25,5,83.3333,1.0,778.0,1694.0,45.9268,671.0,1694.0,39.6104,25.933,22.367,220.0,671.0,32.7869,178.0,569.0,31.283,7.333,5.933,538.0,784.0,68.6224,470.0,665.0,17.933,15.667,313.0,294.0,10.433,9.8,808.0,695.0,26.933,23.167,469.0,329.0,15.633,10.967,395.0,427.0,13.167,14.233,232.0,181.0,7.733,6.033,117.0,78.0,3.9,2.6,614.0,685.0,20.467,22.833
906,2016,1138,131,129,106,133,112,130,14,Buffalo,19,14,57.5758,0.0,852.0,1962.0,43.4251,867.0,1987.0,43.6336,25.818,26.273,243.0,725.0,33.5172,245.0,713.0,34.3619,7.364,7.424,581.0,819.0,70.9402,527.0,737.0,17.606,15.97,399.0,354.0,12.091,10.727,882.0,841.0,26.727,25.485,414.0,442.0,12.545,13.394,456.0,425.0,13.818,12.879,222.0,191.0,6.727,5.788,115.0,107.0,3.485,3.242,702.0,681.0,21.273,20.636
907,2016,1421,117,141,142,139,137,116,15,UNC Asheville,20,11,64.5161,0.0,803.0,1783.0,45.0365,771.0,1770.0,43.5593,25.903,24.871,173.0,537.0,32.216,181.0,628.0,28.8217,5.581,5.839,530.0,756.0,70.1058,417.0,591.0,17.097,13.452,358.0,329.0,11.548,10.613,789.0,775.0,25.452,25.0,372.0,341.0,12.0,11.0,408.0,493.0,13.161,15.903,286.0,211.0,9.226,6.806,100.0,78.0,3.226,2.516,548.0,625.0,17.677,20.161
908,2016,1122,211,209,210,218,229,211,16,Austin Peay,16,17,48.4848,0.0,844.0,1837.0,45.9445,913.0,1969.0,46.3687,25.576,27.667,205.0,588.0,34.8639,287.0,788.0,36.4213,6.212,8.697,573.0,855.0,67.0175,431.0,611.0,17.364,13.061,366.0,346.0,11.091,10.485,818.0,786.0,24.788,23.818,425.0,482.0,12.879,14.606,480.0,442.0,14.545,13.394,228.0,239.0,6.909,7.242,91.0,93.0,2.758,2.818,582.0,702.0,17.636,21.273
909,2016,1332,13,9,3,15,10,9,1,Oregon,27,6,81.8182,3.0,901.0,1943.0,46.3716,813.0,1896.0,42.8797,27.303,24.636,231.0,659.0,35.0531,233.0,640.0,36.4062,7.0,7.061,559.0,782.0,71.4834,431.0,613.0,16.939,13.061,388.0,360.0,11.758,10.909,792.0,733.0,24.0,22.212,450.0,433.0,13.636,13.121,375.0,474.0,11.364,14.364,251.0,146.0,7.606,4.424,192.0,107.0,5.818,3.242,595.0,683.0,18.03,20.697
910,2016,1328,7,6,7,7,13,8,2,Oklahoma,25,7,78.125,4.0,884.0,1928.0,45.8506,819.0,2024.0,40.4644,27.625,25.594,334.0,784.0,42.602,241.0,709.0,33.9915,10.438,7.531,471.0,647.0,72.7975,375.0,553.0,14.719,11.719,343.0,382.0,10.719,11.938,899.0,780.0,28.094,24.375,465.0,342.0,14.531,10.688,415.0,407.0,12.969,12.719,221.0,227.0,6.906,7.094,168.0,105.0,5.25,3.281,538.0,612.0,16.812,19.125
911,2016,1401,16,17,13,17,12,17,3,Texas A&M,26,8,76.4706,2.0,906.0,2016.0,44.9405,783.0,1930.0,40.5699,26.647,23.029,261.0,745.0,35.0336,251.0,763.0,32.8965,7.676,7.382,508.0,755.0,67.2848,411.0,626.0,14.941,12.088,436.0,377.0,12.824,11.088,886.0,808.0,26.059,23.765,574.0,440.0,16.882,12.941,401.0,486.0,11.794,14.294,235.0,172.0,6.912,5.059,128.0,118.0,3.765,3.471,615.0,657.0,18.088,19.324
912,2016,1181,14,18,20,16,19,22,4,Duke,23,10,69.697,2.0,905.0,1972.0,45.8925,911.0,2046.0,44.5259,27.424,27.606,306.0,791.0,38.6852,201.0,593.0,33.8954,9.273,6.091,572.0,792.0,72.2222,355.0,519.0,17.333,10.758,404.0,419.0,12.242,12.697,795.0,785.0,24.091,23.788,445.0,478.0,13.485,14.485,326.0,402.0,9.879,12.182,211.0,150.0,6.394,4.545,138.0,113.0,4.182,3.424,549.0,696.0,16.636,21.091
913,2016,1124,23,22,26,24,24,24,5,Baylor,21,11,65.625,0.0,858.0,1852.0,46.3283,775.0,1730.0,44.7977,26.812,24.219,198.0,530.0,37.3585,217.0,585.0,37.094,6.188,6.781,528.0,726.0,72.7273,461.0,658.0,16.5,14.406,434.0,300.0,13.562,9.375,743.0,645.0,23.219,20.156,547.0,564.0,17.094,17.625,410.0,431.0,12.812,13.469,247.0,210.0,7.719,6.562,127.0,125.0,3.969,3.906,621.0,639.0,19.406,19.969
914,2016,1400,30,24,27,31,37,30,6,Texas,20,12,62.5,0.0,789.0,1828.0,43.1619,754.0,1801.0,41.8656,24.656,23.562,223.0,658.0,33.8906,201.0,586.0,34.3003,6.969,6.281,482.0,725.0,66.4828,469.0,675.0,15.062,14.656,352.0,359.0,11.0,11.219,753.0,792.0,23.531,24.75,367.0,362.0,11.469,11.312,332.0,400.0,10.375,12.5,165.0,145.0,5.156,4.531,140.0,104.0,4.375,3.25,664.0,651.0,20.75,20.344
915,2016,1333,56,44,38,58,64,60,7,Oregon St,18,12,60.0,0.0,759.0,1727.0,43.949,723.0,1681.0,43.0101,25.3,24.1,205.0,550.0,37.2727,215.0,655.0,32.8244,6.833,7.167,437.0,642.0,68.0685,456.0,661.0,14.567,15.2,317.0,343.0,10.567,11.433,719.0,761.0,23.967,25.367,401.0,422.0,13.367,14.067,346.0,402.0,11.533,13.4,220.0,156.0,7.333,5.2,98.0,117.0,3.267,3.9,607.0,554.0,20.233,18.467
916,2016,1386,37,30,17,41,40,37,8,St Joseph's PA,27,7,79.4118,1.0,926.0,2038.0,45.4367,875.0,2110.0,41.4692,27.235,25.735,238.0,728.0,32.6923,270.0,872.0,30.9633,7.0,7.941,548.0,769.0,71.2614,357.0,517.0,16.118,10.5,345.0,337.0,10.147,9.912,967.0,875.0,28.441,25.735,514.0,435.0,15.118,12.794,344.0,389.0,10.118,11.441,175.0,156.0,5.147,4.588,115.0,90.0,3.382,2.647,545.0,677.0,16.029,19.912
917,2016,1153,36,41,50,32,34,31,9,Cincinnati,22,10,68.75,0.0,823.0,1925.0,42.7532,722.0,1849.0,39.0481,25.719,22.562,242.0,701.0,34.5221,231.0,648.0,35.6481,7.562,7.219,454.0,645.0,70.3876,337.0,498.0,14.188,10.531,432.0,365.0,13.5,11.406,828.0,742.0,25.875,23.188,495.0,367.0,15.469,11.469,354.0,444.0,11.062,13.875,254.0,165.0,7.938,5.156,186.0,105.0,5.812,3.281,500.0,559.0,15.625,17.469
918,2016,1433,33,55,36,39,32,35,10,VCU,24,10,70.5882,1.0,953.0,2116.0,45.0378,818.0,1859.0,44.0022,28.029,24.059,247.0,694.0,35.5908,187.0,556.0,33.6331,7.265,5.5,472.0,684.0,69.0058,465.0,688.0,13.882,13.676,425.0,326.0,12.5,9.588,845.0,853.0,24.853,25.088,488.0,435.0,14.353,12.794,389.0,525.0,11.441,15.441,299.0,194.0,8.794,5.706,130.0,139.0,3.824,4.088,665.0,605.0,19.559,17.794
919,2016,1320,87,85,87,73,66,77,11,Northern Iowa,21,12,63.6364,1.0,771.0,1697.0,45.4331,768.0,1816.0,42.2907,23.364,23.273,267.0,718.0,37.1866,230.0,706.0,32.5779,8.091,6.97,420.0,557.0,75.4039,310.0,429.0,12.727,9.394,177.0,301.0,5.364,9.121,803.0,827.0,24.333,25.061,391.0,402.0,11.848,12.182,320.0,395.0,9.697,11.97,191.0,154.0,5.788,4.667,87.0,89.0,2.636,2.697,506.0,604.0,15.333,18.303
920,2016,1463,53,57,75,56,52,38,12,Yale,21,6,77.7778,1.0,707.0,1513.0,46.7284,603.0,1478.0,40.7984,26.185,22.333,173.0,466.0,37.1245,162.0,509.0,31.8271,6.407,6.0,424.0,636.0,66.6667,347.0,500.0,15.704,12.852,364.0,229.0,13.481,8.481,724.0,564.0,26.815,20.889,407.0,300.0,15.074,11.111,364.0,331.0,13.481,12.259,151.0,182.0,5.593,6.741,122.0,98.0,4.519,3.63,485.0,584.0,17.963,21.63
921,2016,1423,77,66,48,89,104,74,13,UNC Wilmington,23,7,76.6667,0.0,835.0,1835.0,45.5041,685.0,1621.0,42.2579,27.833,22.833,209.0,613.0,34.0946,158.0,463.0,34.1253,6.967,5.267,463.0,658.0,70.3647,623.0,881.0,15.433,20.767,355.0,325.0,11.833,10.833,762.0,751.0,25.4,25.033,397.0,323.0,13.233,10.767,343.0,431.0,11.433,14.367,207.0,150.0,6.9,5.0,125.0,97.0,4.167,3.233,716.0,589.0,23.867,19.633
922,2016,1453,123,109,119,122,114,117,14,WI Green Bay,21,12,63.6364,0.0,957.0,2154.0,44.429,937.0,2080.0,45.0481,29.0,28.394,234.0,668.0,35.0299,256.0,705.0,36.3121,7.091,7.758,598.0,910.0,65.7143,527.0,736.0,18.121,15.97,424.0,397.0,12.848,12.03,850.0,931.0,25.758,28.212,458.0,471.0,13.879,14.273,399.0,537.0,12.091,16.273,306.0,192.0,9.273,5.818,152.0,156.0,4.606,4.727,654.0,718.0,19.818,21.758
923,2016,1167,110,114,121,114,132,95,15,CS Bakersfield,21,8,72.4138,0.0,751.0,1682.0,44.6492,612.0,1558.0,39.2811,25.897,21.103,157.0,454.0,34.5815,168.0,516.0,32.5581,5.414,5.793,422.0,648.0,65.1235,443.0,654.0,14.552,15.276,356.0,315.0,12.276,10.862,746.0,689.0,25.724,23.759,434.0,291.0,14.966,10.034,360.0,433.0,12.414,14.931,224.0,157.0,7.724,5.414,147.0,97.0,5.069,3.345,623.0,581.0,21.483,20.034
924,2016,1221,287,269,260,268,228,268,16,Holy Cross,14,19,42.4242,1.0,737.0,1785.0,41.2885,803.0,1755.0,45.755,22.333,24.333,236.0,721.0,32.7323,264.0,724.0,36.4641,7.152,8.0,446.0,644.0,69.2547,429.0,593.0,13.515,13.0,269.0,305.0,8.152,9.242,725.0,872.0,21.97,26.424,459.0,476.0,13.909,14.424,362.0,434.0,10.97,13.152,213.0,182.0,6.455,5.515,83.0,100.0,2.515,3.03,555.0,616.0,16.818,18.667
925,2016,1380,230,203,206,242,282,226,16,Southern Univ,19,12,61.2903,0.0,780.0,1789.0,43.5998,741.0,1764.0,42.0068,25.161,23.903,182.0,528.0,34.4697,201.0,628.0,32.0064,5.871,6.484,466.0,692.0,67.341,467.0,701.0,15.032,15.065,315.0,364.0,10.161,11.742,783.0,804.0,25.258,25.935,320.0,361.0,10.323,11.645,351.0,421.0,11.323,13.581,228.0,164.0,7.355,5.29,103.0,101.0,3.323,3.258,612.0,615.0,19.742,19.839
926,2017,1437,1,1,1,2,1,2,1,Villanova,31,3,91.1765,1.0,913.0,1837.0,49.7006,799.0,1912.0,41.7887,26.853,23.5,300.0,810.0,37.037,240.0,768.0,31.25,8.824,7.059,515.0,649.0,79.3529,297.0,417.0,15.147,8.735,291.0,321.0,8.559,9.441,843.0,691.0,24.794,20.324,486.0,462.0,14.294,13.588,381.0,452.0,11.206,13.294,246.0,175.0,7.235,5.147,105.0,63.0,3.088,1.853,483.0,624.0,14.206,18.353
927,2017,1181,9,6,8,8,6,12,2,Duke,27,8,77.1429,1.0,968.0,2030.0,47.6847,908.0,2097.0,43.3,27.657,25.943,288.0,766.0,37.5979,175.0,594.0,29.4613,8.229,5.0,599.0,790.0,75.8228,453.0,647.0,17.114,12.943,366.0,376.0,10.457,10.743,905.0,795.0,25.857,22.714,458.0,422.0,13.086,12.057,395.0,419.0,11.286,11.971,207.0,166.0,5.914,4.743,157.0,86.0,4.486,2.457,632.0,697.0,18.057,19.914
928,2017,1124,12,8,11,14,20,13,3,Baylor,24,7,77.4194,2.0,799.0,1712.0,46.6706,692.0,1738.0,39.8159,25.774,22.323,205.0,580.0,35.3448,188.0,598.0,31.4381,6.613,6.065,417.0,586.0,71.1604,382.0,528.0,13.452,12.323,393.0,326.0,12.677,10.516,773.0,590.0,24.935,19.032,480.0,403.0,15.484,13.0,416.0,339.0,13.419,10.935,159.0,165.0,5.129,5.323,151.0,111.0,4.871,3.581,548.0,570.0,17.677,18.387
929,2017,1196,7,18,12,10,14,9,4,Florida,24,8,75.0,3.0,851.0,1893.0,44.9551,754.0,1848.0,40.8009,26.594,23.562,248.0,685.0,36.2044,179.0,583.0,30.7033,7.75,5.594,555.0,764.0,72.644,443.0,627.0,17.344,13.844,370.0,341.0,11.562,10.656,825.0,791.0,25.781,24.719,404.0,306.0,12.625,9.562,378.0,480.0,11.812,15.0,242.0,174.0,7.562,5.438,155.0,94.0,4.844,2.938,595.0,669.0,18.594,20.906
