,Season,Seed,TeamID,TeamName,RankingDayNum,SystemName,OrdinalRank,Wins,Losses,Win%,T_Wins
46105,2017,10,1433,VCU,133,ARG,37,26,8,76.4706,0.0
46106,2017,10,1433,VCU,133,BBT,33,26,8,76.4706,0.0
46107,2017,10,1433,VCU,133,BIH,39,26,8,76.4706,0.0
46108,2017,10,1433,VCU,133,BUR,49,26,8,76.4706,0.0
46109,2017,10,1433,VCU,133,BWE,38,26,8,76.4706,0.0
46110,2017,10,1433,VCU,133,CNG,52,26,8,76.4706,0.0
46111,2017,10,1433,VCU,133,COL,30,26,8,76.4706,0.0
46112,2017,10,1433,VCU,133,CRO,36,26,8,76.4706,0.0
46113,2017,10,1433,VCU,133,CRW,29,26,8,76.4706,0.0
46114,2017,10,1433,VCU,133,DAV,48,26,8,76.4706,0.0
46115,2017,10,1433,VCU,133,DC,39,26,8,76.4706,0.0
46116,2017,10,1433,VCU,133,DC2,32,26,8,76.4706,0.0
46117,2017,10,1433,VCU,133,DCI,44,26,8,76.4706,0.0
46118,2017,10,1433,VCU,133,DDB,30,26,8,76.4706,0.0
46119,2017,10,1433,VCU,133,DII,39,26,8,76.4706,0.0
46120,2017,10,1433,VCU,133,DOK,37,26,8,76.4706,0.0
46121,2017,10,1433,VCU,133,DOL,44,26,8,76.4706,0.0
46122,2017,10,1433,VCU,133,DUN,39,26,8,76.4706,0.0
46123,2017,10,1433,VCU,133,EBP,40,26,8,76.4706,0.0
46124,2017,10,1433,VCU,133,ESR,42,26,8,76.4706,0.0
46125,2017,10,1433,VCU,133,FAS,41,26,8,76.4706,0.0
46126,2017,10,1433,VCU,133,FMG,44,26,8,76.4706,0.0
46127,2017,10,1433,VCU,133,FSH,52,26,8,76.4706,0.0
46128,2017,10,1433,VCU,133,HAS,58,26,8,76.4706,0.0
46129,2017,10,1433,VCU,133,HKB,42,26,8,76.4706,0.0
46130,2017,10,1433,VCU,133,HKS,50,26,8,76.4706,0.0
46131,2017,10,1433,VCU,133,INP,40,26,8,76.4706,0.0
46132,2017,10,1433,VCU,133,JNG,43,26,8,76.4706,0.0
46133,2017,10,1433,VCU,133,JRT,49,26,8,76.4706,0.0
46134,2017,10,1433,VCU,133,KPI,26,26,8,76.4706,0.0
46135,2017,10,1433,VCU,133,KPK,34,26,8,76.4706,0.0
46136,2017,10,1433,VCU,133,KRA,42,26,8,76.4706,0.0
46137,2017,10,1433,VCU,133,LMC,39,26,8,76.4706,0.0
46138,2017,10,1433,VCU,133,LOG,42,26,8,76.4706,0.0
46139,2017,10,1433,VCU,133,MAS,41,26,8,76.4706,0.0
46140,2017,10,1433,VCU,133,MCL,22,26,8,76.4706,0.0
46141,2017,10,1433,VCU,133,MOR,50,26,8,76.4706,0.0
46142,2017,10,1433,VCU,133,MUZ,53,26,8,76.4706,0.0
46143,2017,10,1433,VCU,133,NOL,35,26,8,76.4706,0.0
46144,2017,10,1433,VCU,133,OCT,50,26,8,76.4706,0.0
46145,2017,10,1433,VCU,133,PGH,36,26,8,76.4706,0.0
46146,2017,10,1433,VCU,133,PIG,49,26,8,76.4706,0.0
46147,2017,10,1433,VCU,133,PMC,42,26,8,76.4706,0.0
46148,2017,10,1433,VCU,133,POM,52,26,8,76.4706,0.0
46149,2017,10,1433,VCU,133,PRR,47,26,8,76.4706,0.0
46150,2017,10,1433,VCU,133,REW,35,26,8,76.4706,0.0
46151,2017,10,1433,VCU,133,RPI,22,26,8,76.4706,0.0
46152,2017,10,1433,VCU,133,RSL,49,26,8,76.4706,0.0
46153,2017,10,1433,VCU,133,RT,29,26,8,76.4706,0.0
46154,2017,10,1433,VCU,133,RTH,54,26,8,76.4706,0.0
46155,2017,10,1433,VCU,133,RTP,37,26,8,76.4706,0.0
46156,2017,10,1433,VCU,133,SAG,50,26,8,76.4706,0.0
46157,2017,10,1433,VCU,133,SEL,38,26,8,76.4706,0.0
46158,2017,10,1433,VCU,133,SFX,49,26,8,76.4706,0.0
46159,2017,10,1433,VCU,133,SGR,36,26,8,76.4706,0.0
46160,2017,10,1433,VCU,133,SMN,39,26,8,76.4706,0.0
46161,2017,10,1433,VCU,133,SMS,42,26,8,76.4706,0.0
46162,2017,10,1433,VCU,133,SP,50,26,8,76.4706,0.0
46163,2017,10,1433,VCU,133,SPR,52,26,8,76.4706,0.0
46164,2017,10,1433,VCU,133,SPW,25,26,8,76.4706,0.0
46165,2017,10,1433,VCU,133,STH,49,26,8,76.4706,0.0
46166,2017,10,1433,VCU,133,TPR,49,26,8,76.4706,0.0
46167,2017,10,1433,VCU,133,TRK,50,26,8,76.4706,0.0
46168,2017,10,1433,VCU,133,TRP,46,26,8,76.4706,0.0
46169,2017,10,1433,VCU,133,WIL,40,26,8,76.4706,0.0
46170,2017,10,1433,VCU,133,WLK,43,26,8,76.4706,0.0
46171,2017,10,1433,VCU,133,WOB,35,26,8,76.4706,0.0
46172,2017,10,1433,VCU,133,WOL,46,26,8,76.4706,0.0
46173,2017,10,1433,VCU,133,YAG,51,26,8,76.4706,0.0
46174,2017,10,1433,VCU,133,ZAM,52,26,8,76.4706,0.0
46175,2017,11,1462,Xavier,133,7OT,45,21,13,61.7647,3.0
46176,2017,11,1462,Xavier,133,ADE,38,21,13,61.7647,3.0
46177,2017,11,1462,Xavier,133,ARG,38,21,13,61.7647,3.0
46178,2017,11,1462,Xavier,133,BBT,51,21,13,61.7647,3.0
46179,2017,11,1462,Xavier,133,BIH,40,21,13,61.7647,3.0
46180,2017,11,1462,Xavier,133,BUR,47,21,13,61.7647,3.0
46181,2017,11,1462,Xavier,133,BWE,45,21,13,61.7647,3.0
46182,2017,11,1462,Xavier,133,CNG,36,21,13,61.7647,3.0
46183,2017,11,1462,Xavier,133,COL,38,21,13,61.7647,3.0
46184,2017,11,1462,Xavier,133,CRO,45,21,13,61.7647,3.0
46185,2017,11,1462,Xavier,133,CRW,41,21,13,61.7647,3.0
46186,2017,11,1462,Xavier,133,DAV,47,21,13,61.7647,3.0
46187,2017,11,1462,Xavier,133,DC,41,21,13,61.7647,3.0
46188,2017,11,1462,Xavier,133,DC2,52,21,13,61.7647,3.0
46189,2017,11,1462,Xavier,133,DCI,53,21,13,61.7647,3.0
46190,2017,11,1462,Xavier,133,DDB,72,21,13,61.7647,3.0
46191,2017,11,1462,Xavier,133,DII,44,21,13,61.7647,3.0
46192,2017,11,1462,Xavier,133,DOK,40,21,13,61.7647,3.0
46193,2017,11,1462,Xavier,133,DOL,36,21,13,61.7647,3.0
46194,2017,11,1462,Xavier,133,DUN,67,21,13,61.7647,3.0
46195,2017,11,1462,Xavier,133,EBP,35,21,13,61.7647,3.0
46196,2017,11,1462,Xavier,133,ESR,35,21,13,61.7647,3.0
46197,2017,11,1462,Xavier,133,FAS,37,21,13,61.7647,3.0
46198,2017,11,1462,Xavier,133,FMG,31,21,13,61.7647,3.0
46199,2017,11,1462,Xavier,133,FSH,44,21,13,61.7647,3.0
46200,2017,11,1462,Xavier,133,HAS,56,21,13,61.7647,3.0
46201,2017,11,1462,Xavier,133,HKB,35,21,13,61.7647,3.0
46202,2017,11,1462,Xavier,133,HKS,35,21,13,61.7647,3.0
46203,2017,11,1462,Xavier,133,INP,52,21,13,61.7647,3.0
46204,2017,11,1462,Xavier,133,JNG,35,21,13,61.7647,3.0
46205,2017,11,1462,Xavier,133,JRT,37,21,13,61.7647,3.0
46206,2017,11,1462,Xavier,133,KPI,42,21,13,61.7647,3.0
46207,2017,11,1462,Xavier,133,KPK,39,21,13,61.7647,3.0
46208,2017,11,1462,Xavier,133,KRA,36,21,13,61.7647,3.0
46209,2017,11,1462,Xavier,133,LMC,38,21,13,61.7647,3.0
46210,2017,11,1462,Xavier,133,LOG,45,21,13,61.7647,3.0
46211,2017,11,1462,Xavier,133,MAS,42,21,13,61.7647,3.0
46212,2017,11,1462,Xavier,133,MCL,51,21,13,61.7647,3.0
46213,2017,11,1462,Xavier,133,MOR,29,21,13,61.7647,3.0
46214,2017,11,1462,Xavier,133,MUZ,38,21,13,61.7647,3.0
46215,2017,11,1462,Xavier,133,NOL,73,21,13,61.7647,3.0
46216,2017,11,1462,Xavier,133,OCT,35,21,13,61.7647,3.0
46217,2017,11,1462,Xavier,133,PGH,37,21,13,61.7647,3.0
46218,2017,11,1462,Xavier,133,PIG,50,21,13,61.7647,3.0
46219,2017,11,1462,Xavier,133,PMC,44,21,13,61.7647,3.0
46220,2017,11,1462,Xavier,133,POM,40,21,13,61.7647,3.0
46221,2017,11,1462,Xavier,133,PRR,42,21,13,61.7647,3.0
46222,2017,11,1462,Xavier,133,REW,52,21,13,61.7647,3.0
46223,2017,11,1462,Xavier,133,RPI,37,21,13,61.7647,3.0
46224,2017,11,1462,Xavier,133,RSL,37,21,13,61.7647,3.0
46225,2017,11,1462,Xavier,133,RT,40,21,13,61.7647,3.0
46226,2017,11,1462,Xavier,133,RTH,36,21,13,61.7647,3.0
46227,2017,11,1462,Xavier,133,RTP,39,21,13,61.7647,3.0
46228,2017,11,1462,Xavier,133,SAG,32,21,13,61.7647,3.0
46229,2017,11,1462,Xavier,133,SEL,33,21,13,61.7647,3.0
46230,2017,11,1462,Xavier,133,SFX,54,21,13,61.7647,3.0
46231,2017,11,1462,Xavier,133,SGR,44,21,13,61.7647,3.0
46232,2017,11,1462,Xavier,133,SMN,32,21,13,61.7647,3.0
46233,2017,11,1462,Xavier,133,SMS,34,21,13,61.7647,3.0
46234,2017,11,1462,Xavier,133,SP,33,21,13,61.7647,3.0
46235,2017,11,1462,Xavier,133,SPR,36,21,13,61.7647,3.0
46236,2017,11,1462,Xavier,133,SPW,61,21,13,61.7647,3.0
46237,2017,11,1462,Xavier,133,STH,36,21,13,61.7647,3.0
46238,2017,11,1462,Xavier,133,TPR,44,21,13,61.7647,3.0
46239,2017,11,1462,Xavier,133,TRK,41,21,13,61.7647,3.0
46240,2017,11,1462,Xavier,133,TRP,32,21,13,61.7647,3.0
46241,2017,11,1462,Xavier,133,WIL,34,21,13,61.7647,3.0
46242,2017,11,1462,Xavier,133,WLK,46,21,13,61.7647,3.0
46243,2017,11,1462,Xavier,133,WOB,39,21,13,61.7647,3.0
46244,2017,11,1462,Xavier,133,WOL,38,21,13,61.7647,3.0
46245,2017,11,1462,Xavier,133,YAG,37,21,13,61.7647,3.0
46246,2017,11,1462,Xavier,133,ZAM,39,21,13,61.7647,3.0
46247,2017,12,1343,Princeton,133,7OT,51,22,6,78.5714,0.0
46248,2017,12,1343,Princeton,133,ADE,65,22,6,78.5714,0.0
46249,2017,12,1343,Princeton,133,ARG,54,22,6,78.5714,0.0
46250,2017,12,1343,Princeton,133,BBT,63,22,6,78.5714,0.0
46251,2017,12,1343,Princeton,133,BIH,63,22,6,78.5714,0.0
46252,2017,12,1343,Princeton,133,BUR,77,22,6,78.5714,0.0
46253,2017,12,1343,Princeton,133,BWE,61,22,6,78.5714,0.0
46254,2017,12,1343,Princeton,133,CNG,77,22,6,78.5714,0.0
46255,2017,12,1343,Princeton,133,COL,64,22,6,78.5714,0.0
46256,2017,12,1343,Princeton,133,CRO,60,22,6,78.5714,0.0
46257,2017,12,1343,Princeton,133,CRW,59,22,6,78.5714,0.0
46258,2017,12,1343,Princeton,133,DAV,64,22,6,78.5714,0.0
46259,2017,12,1343,Princeton,133,DC,55,22,6,78.5714,0.0
46260,2017,12,1343,Princeton,133,DC2,38,22,6,78.5714,0.0
46261,2017,12,1343,Princeton,133,DCI,42,22,6,78.5714,0.0
46262,2017,12,1343,Princeton,133,DDB,46,22,6,78.5714,0.0
46263,2017,12,1343,Princeton,133,DII,75,22,6,78.5714,0.0
46264,2017,12,1343,Princeton,133,DOK,56,22,6,78.5714,0.0
46265,2017,12,1343,Princeton,133,DOL,63,22,6,78.5714,0.0
46266,2017,12,1343,Princeton,133,DUN,40,22,6,78.5714,0.0
46267,2017,12,1343,Princeton,133,EBP,54,22,6,78.5714,0.0
46268,2017,12,1343,Princeton,133,ESR,57,22,6,78.5714,0.0
46269,2017,12,1343,Princeton,133,FAS,73,22,6,78.5714,0.0
46270,2017,12,1343,Princeton,133,FMG,79,22,6,78.5714,0.0
46271,2017,12,1343,Princeton,133,FSH,78,22,6,78.5714,0.0
46272,2017,12,1343,Princeton,133,HAS,60,22,6,78.5714,0.0
46273,2017,12,1343,Princeton,133,HKB,71,22,6,78.5714,0.0
46274,2017,12,1343,Princeton,133,HKS,65,22,6,78.5714,0.0
46275,2017,12,1343,Princeton,133,INP,68,22,6,78.5714,0.0
46276,2017,12,1343,Princeton,133,JNG,59,22,6,78.5714,0.0
46277,2017,12,1343,Princeton,133,JRT,75,22,6,78.5714,0.0
46278,2017,12,1343,Princeton,133,KPI,66,22,6,78.5714,0.0
46279,2017,12,1343,Princeton,133,KPK,50,22,6,78.5714,0.0
46280,2017,12,1343,Princeton,133,KRA,80,22,6,78.5714,0.0
46281,2017,12,1343,Princeton,133,LMC,80,22,6,78.5714,0.0
46282,2017,12,1343,Princeton,133,LOG,58,22,6,78.5714,0.0
46283,2017,12,1343,Princeton,133,MAS,56,22,6,78.5714,0.0
46284,2017,12,1343,Princeton,133,MCL,47,22,6,78.5714,0.0
46285,2017,12,1343,Princeton,133,MOR,67,22,6,78.5714,0.0
46286,2017,12,1343,Princeton,133,MUZ,60,22,6,78.5714,0.0
46287,2017,12,1343,Princeton,133,NOL,24,22,6,78.5714,0.0
46288,2017,12,1343,Princeton,133,OCT,59,22,6,78.5714,0.0
46289,2017,12,1343,Princeton,133,PGH,75,22,6,78.5714,0.0
46290,2017,12,1343,Princeton,133,PIG,40,22,6,78.5714,0.0
46291,2017,12,1343,Princeton,133,PMC,57,22,6,78.5714,0.0
46292,2017,12,1343,Princeton,133,POM,59,22,6,78.5714,0.0
46293,2017,12,1343,Princeton,133,PRR,65,22,6,78.5714,0.0
46294,2017,12,1343,Princeton,133,REW,49,22,6,78.5714,0.0
46295,2017,12,1343,Princeton,133,RPI,47,22,6,78.5714,0.0
46296,2017,12,1343,Princeton,133,RSL,108,22,6,78.5714,0.0
46297,2017,12,1343,Princeton,133,RT,52,22,6,78.5714,0.0
46298,2017,12,1343,Princeton,133,RTH,93,22,6,78.5714,0.0
46299,2017,12,1343,Princeton,133,RTP,36,22,6,78.5714,0.0
46300,2017,12,1343,Princeton,133,SAG,73,22,6,78.5714,0.0
46301,2017,12,1343,Princeton,133,SEL,76,22,6,78.5714,0.0
46302,2017,12,1343,Princeton,133,SFX,41,22,6,78.5714,0.0
46303,2017,12,1343,Princeton,133,SGR,61,22,6,78.5714,0.0
46304,2017,12,1343,Princeton,133,SMN,73,22,6,78.5714,0.0
46305,2017,12,1343,Princeton,133,SMS,54,22,6,78.5714,0.0
46306,2017,12,1343,Princeton,133,SP,72,22,6,78.5714,0.0
46307,2017,12,1343,Princeton,133,SPR,79,22,6,78.5714,0.0
46308,2017,12,1343,Princeton,133,SPW,47,22,6,78.5714,0.0
46309,2017,12,1343,Princeton,133,STH,64,22,6,78.5714,0.0
46310,2017,12,1343,Princeton,133,TPR,77,22,6,78.5714,0.0
46311,2017,12,1343,Princeton,133,TRK,70,22,6,78.5714,0.0
46312,2017,12,1343,Princeton,133,TRP,58,22,6,78.5714,0.0
46313,2017,12,1343,Princeton,133,WIL,86,22,6,78.5714,0.0
46314,2017,12,1343,Princeton,133,WLK,67,22,6,78.5714,0.0
46315,2017,12,1343,Princeton,133,WOB,83,22,6,78.5714,0.0
46316,2017,12,1343,Princeton,133,WOL,59,22,6,78.5714,0.0
46317,2017,12,1343,Princeton,133,YAG,89,22,6,78.5714,0.0
46318,2017,12,1343,Princeton,133,ZAM,72,22,6,78.5714,0.0
46319,2017,13,1137,Bucknell,133,7OT,61,26,8,76.4706,0.0
46320,2017,13,1137,Bucknell,133,ADE,58,26,8,76.4706,0.0
46321,2017,13,1137,Bucknell,133,ARG,79,26,8,76.4706,0.0
46322,2017,13,1137,Bucknell,133,BBT,59,26,8,76.4706,0.0
46323,2017,13,1137,Bucknell,133,BIH,79,26,8,76.4706,0.0
46324,2017,13,1137,Bucknell,133,BUR,80,26,8,76.4706,0.0
46325,2017,13,1137,Bucknell,133,BWE,77,26,8,76.4706,0.0
46326,2017,13,1137,Bucknell,133,CNG,85,26,8,76.4706,0.0
46327,2017,13,1137,Bucknell,133,COL,78,26,8,76.4706,0.0
46328,2017,13,1137,Bucknell,133,CRO,73,26,8,76.4706,0.0
46329,2017,13,1137,Bucknell,133,CRW,66,26,8,76.4706,0.0
46330,2017,13,1137,Bucknell,133,DAV,70,26,8,76.4706,0.0
46331,2017,13,1137,Bucknell,133,DC,71,26,8,76.4706,0.0
46332,2017,13,1137,Bucknell,133,DC2,50,26,8,76.4706,0.0
46333,2017,13,1137,Bucknell,133,DCI,74,26,8,76.4706,0.0
46334,2017,13,1137,Bucknell,133,DDB,54,26,8,76.4706,0.0
46335,2017,13,1137,Bucknell,133,DII,82,26,8,76.4706,0.0
46336,2017,13,1137,Bucknell,133,DOK,83,26,8,76.4706,0.0
46337,2017,13,1137,Bucknell,133,DOL,79,26,8,76.4706,0.0
46338,2017,13,1137,Bucknell,133,DUN,74,26,8,76.4706,0.0
46339,2017,13,1137,Bucknell,133,EBP,85,26,8,76.4706,0.0
46340,2017,13,1137,Bucknell,133,ESR,83,26,8,76.4706,0.0
46341,2017,13,1137,Bucknell,133,FAS,86,26,8,76.4706,0.0
46342,2017,13,1137,Bucknell,133,FMG,81,26,8,76.4706,0.0
46343,2017,13,1137,Bucknell,133,FSH,86,26,8,76.4706,0.0
46344,2017,13,1137,Bucknell,133,HAS,78,26,8,76.4706,0.0
46345,2017,13,1137,Bucknell,133,HKB,80,26,8,76.4706,0.0
46346,2017,13,1137,Bucknell,133,HKS,87,26,8,76.4706,0.0
46347,2017,13,1137,Bucknell,133,INP,88,26,8,76.4706,0.0
46348,2017,13,1137,Bucknell,133,JNG,63,26,8,76.4706,0.0
46349,2017,13,1137,Bucknell,133,JRT,100,26,8,76.4706,0.0
46350,2017,13,1137,Bucknell,133,KPI,82,26,8,76.4706,0.0
46351,2017,13,1137,Bucknell,133,KPK,71,26,8,76.4706,0.0
46352,2017,13,1137,Bucknell,133,KRA,95,26,8,76.4706,0.0
46353,2017,13,1137,Bucknell,133,LMC,62,26,8,76.4706,0.0
46354,2017,13,1137,Bucknell,133,LOG,63,26,8,76.4706,0.0
46355,2017,13,1137,Bucknell,133,MAS,75,26,8,76.4706,0.0
46356,2017,13,1137,Bucknell,133,MCL,24,26,8,76.4706,0.0
46357,2017,13,1137,Bucknell,133,MOR,72,26,8,76.4706,0.0
46358,2017,13,1137,Bucknell,133,MUZ,91,26,8,76.4706,0.0
46359,2017,13,1137,Bucknell,133,NOL,37,26,8,76.4706,0.0
46360,2017,13,1137,Bucknell,133,OCT,79,26,8,76.4706,0.0
46361,2017,13,1137,Bucknell,133,PGH,91,26,8,76.4706,0.0
46362,2017,13,1137,Bucknell,133,PIG,78,26,8,76.4706,0.0
46363,2017,13,1137,Bucknell,133,PMC,83,26,8,76.4706,0.0
46364,2017,13,1137,Bucknell,133,POM,80,26,8,76.4706,0.0
46365,2017,13,1137,Bucknell,133,PRR,68,26,8,76.4706,0.0
46366,2017,13,1137,Bucknell,133,REW,59,26,8,76.4706,0.0
46367,2017,13,1137,Bucknell,133,RPI,63,26,8,76.4706,0.0
46368,2017,13,1137,Bucknell,133,RSL,91,26,8,76.4706,0.0
46369,2017,13,1137,Bucknell,133,RT,64,26,8,76.4706,0.0
46370,2017,13,1137,Bucknell,133,RTH,97,26,8,76.4706,0.0
46371,2017,13,1137,Bucknell,133,RTP,56,26,8,76.4706,0.0
46372,2017,13,1137,Bucknell,133,SAG,94,26,8,76.4706,0.0
46373,2017,13,1137,Bucknell,133,SEL,89,26,8,76.4706,0.0
46374,2017,13,1137,Bucknell,133,SFX,79,26,8,76.4706,0.0
46375,2017,13,1137,Bucknell,133,SGR,68,26,8,76.4706,0.0
46376,2017,13,1137,Bucknell,133,SMN,92,26,8,76.4706,0.0
46377,2017,13,1137,Bucknell,133,SMS,71,26,8,76.4706,0.0
46378,2017,13,1137,Bucknell,133,SP,92,26,8,76.4706,0.0
46379,2017,13,1137,Bucknell,133,SPR,85,26,8,76.4706,0.0
46380,2017,13,1137,Bucknell,133,SPW,48,26,8,76.4706,0.0
46381,2017,13,1137,Bucknell,133,STH,77,26,8,76.4706,0.0
46382,2017,13,1137,Bucknell,133,TPR,81,26,8,76.4706,0.0
46383,2017,13,1137,Bucknell,133,TRK,82,26,8,76.4706,0.0
46384,2017,13,1137,Bucknell,133,TRP,89,26,8,76.4706,0.0
46385,2017,13,1137,Bucknell,133,WIL,106,26,8,76.4706,0.0
46386,2017,13,1137,Bucknell,133,WLK,76,26,8,76.4706,0.0
46387,2017,13,1137,Bucknell,133,WOB,93,26,8,76.4706,0.0
46388,2017,13,1137,Bucknell,133,WOL,84,26,8,76.4706,0.0
46389,2017,13,1137,Bucknell,133,YAG,92,26,8,76.4706,0.0
46390,2017,13,1137,Bucknell,133,ZAM,82,26,8,76.4706,0.0
46391,2017,14,1195,FL Gulf Coast,133,7OT,96,23,7,76.6667,0.0
46392,2017,14,1195,FL Gulf Coast,133,ADE,67,23,7,76.6667,0.0
46393,2017,14,1195,FL Gulf Coast,133,ARG,80,23,7,76.6667,0.0
46394,2017,14,1195,FL Gulf Coast,133,BBT,89,23,7,76.6667,0.0
46395,2017,14,1195,FL Gulf Coast,133,BIH,86,23,7,76.6667,0.0
46396,2017,14,1195,FL Gulf Coast,133,BUR,107,23,7,76.6667,0.0
46397,2017,14,1195,FL Gulf Coast,133,BWE,105,23,7,76.6667,0.0
46398,2017,14,1195,FL Gulf Coast,133,CNG,114,23,7,76.6667,0.0
46399,2017,14,1195,FL Gulf Coast,133,COL,87,23,7,76.6667,0.0
46400,2017,14,1195,FL Gulf Coast,133,CRO,97,23,7,76.6667,0.0
46401,2017,14,1195,FL Gulf Coast,133,CRW,90,23,7,76.6667,0.0
46402,2017,14,1195,FL Gulf Coast,133,DAV,104,23,7,76.6667,0.0
46403,2017,14,1195,FL Gulf Coast,133,DC,82,23,7,76.6667,0.0
46404,2017,14,1195,FL Gulf Coast,133,DC2,86,23,7,76.6667,0.0
46405,2017,14,1195,FL Gulf Coast,133,DCI,105,23,7,76.6667,0.0
46406,2017,14,1195,FL Gulf Coast,133,DDB,47,23,7,76.6667,0.0
46407,2017,14,1195,FL Gulf Coast,133,DII,103,23,7,76.6667,0.0
46408,2017,14,1195,FL Gulf Coast,133,DOK,94,23,7,76.6667,0.0
46409,2017,14,1195,FL Gulf Coast,133,DOL,84,23,7,76.6667,0.0
46410,2017,14,1195,FL Gulf Coast,133,DUN,86,23,7,76.6667,0.0
46411,2017,14,1195,FL Gulf Coast,133,EBP,80,23,7,76.6667,0.0
46412,2017,14,1195,FL Gulf Coast,133,ESR,74,23,7,76.6667,0.0
46413,2017,14,1195,FL Gulf Coast,133,FAS,89,23,7,76.6667,0.0
46414,2017,14,1195,FL Gulf Coast,133,FMG,108,23,7,76.6667,0.0
46415,2017,14,1195,FL Gulf Coast,133,FSH,121,23,7,76.6667,0.0
46416,2017,14,1195,FL Gulf Coast,133,HAS,126,23,7,76.6667,0.0
46417,2017,14,1195,FL Gulf Coast,133,HKB,98,23,7,76.6667,0.0
46418,2017,14,1195,FL Gulf Coast,133,HKS,112,23,7,76.6667,0.0
46419,2017,14,1195,FL Gulf Coast,133,INP,109,23,7,76.6667,0.0
46420,2017,14,1195,FL Gulf Coast,133,JNG,82,23,7,76.6667,0.0
46421,2017,14,1195,FL Gulf Coast,133,JRT,92,23,7,76.6667,0.0
46422,2017,14,1195,FL Gulf Coast,133,KPI,90,23,7,76.6667,0.0
46423,2017,14,1195,FL Gulf Coast,133,KPK,81,23,7,76.6667,0.0
46424,2017,14,1195,FL Gulf Coast,133,KRA,100,23,7,76.6667,0.0
46425,2017,14,1195,FL Gulf Coast,133,LMC,97,23,7,76.6667,0.0
46426,2017,14,1195,FL Gulf Coast,133,LOG,86,23,7,76.6667,0.0
46427,2017,14,1195,FL Gulf Coast,133,MAS,92,23,7,76.6667,0.0
46428,2017,14,1195,FL Gulf Coast,133,MCL,49,23,7,76.6667,0.0
46429,2017,14,1195,FL Gulf Coast,133,MOR,102,23,7,76.6667,0.0
46430,2017,14,1195,FL Gulf Coast,133,MUZ,126,23,7,76.6667,0.0
46431,2017,14,1195,FL Gulf Coast,133,NOL,51,23,7,76.6667,0.0
46432,2017,14,1195,FL Gulf Coast,133,OCT,107,23,7,76.6667,0.0
46433,2017,14,1195,FL Gulf Coast,133,PGH,99,23,7,76.6667,0.0
46434,2017,14,1195,FL Gulf Coast,133,PIG,90,23,7,76.6667,0.0
46435,2017,14,1195,FL Gulf Coast,133,PMC,98,23,7,76.6667,0.0
46436,2017,14,1195,FL Gulf Coast,133,POM,108,23,7,76.6667,0.0
46437,2017,14,1195,FL Gulf Coast,133,PRR,111,23,7,76.6667,0.0
46438,2017,14,1195,FL Gulf Coast,133,REW,61,23,7,76.6667,0.0
46439,2017,14,1195,FL Gulf Coast,133,RPI,85,23,7,76.6667,0.0
46440,2017,14,1195,FL Gulf Coast,133,RSL,123,23,7,76.6667,0.0
46441,2017,14,1195,FL Gulf Coast,133,RT,100,23,7,76.6667,0.0
46442,2017,14,1195,FL Gulf Coast,133,RTH,112,23,7,76.6667,0.0
46443,2017,14,1195,FL Gulf Coast,133,RTP,64,23,7,76.6667,0.0
46444,2017,14,1195,FL Gulf Coast,133,SAG,113,23,7,76.6667,0.0
46445,2017,14,1195,FL Gulf Coast,133,SEL,106,23,7,76.6667,0.0
46446,2017,14,1195,FL Gulf Coast,133,SFX,88,23,7,76.6667,0.0
46447,2017,14,1195,FL Gulf Coast,133,SGR,84,23,7,76.6667,0.0
46448,2017,14,1195,FL Gulf Coast,133,SMN,97,23,7,76.6667,0.0
46449,2017,14,1195,FL Gulf Coast,133,SMS,88,23,7,76.6667,0.0
46450,2017,14,1195,FL Gulf Coast,133,SP,115,23,7,76.6667,0.0
46451,2017,14,1195,FL Gulf Coast,133,SPR,103,23,7,76.6667,0.0
46452,2017,14,1195,FL Gulf Coast,133,SPW,46,23,7,76.6667,0.0
46453,2017,14,1195,FL Gulf Coast,133,STH,88,23,7,76.6667,0.0
46454,2017,14,1195,FL Gulf Coast,133,TPR,97,23,7,76.6667,0.0
46455,2017,14,1195,FL Gulf Coast,133,TRK,113,23,7,76.6667,0.0
46456,2017,14,1195,FL Gulf Coast,133,TRP,102,23,7,76.6667,0.0
46457,2017,14,1195,FL Gulf Coast,133,WIL,108,23,7,76.6667,0.0
46458,2017,14,1195,FL Gulf Coast,133,WLK,102,23,7,76.6667,0.0
46459,2017,14,1195,FL Gulf Coast,133,WOB,90,23,7,76.6667,0.0
46460,2017,14,1195,FL Gulf Coast,133,WOL,79,23,7,76.6667,0.0
46461,2017,14,1195,FL Gulf Coast,133,YAG,122,23,7,76.6667,0.0
46462,2017,14,1195,FL Gulf Coast,133,ZAM,115,23,7,76.6667,0.0
46463,2017,15,1315,North Dakota,133,7OT,164,19,9,67.8571,0.0
46464,2017,15,1315,North Dakota,133,ADE,108,19,9,67.8571,0.0
46465,2017,15,1315,North Dakota,133,ARG,145,19,9,67.8571,0.0
46466,2017,15,1315,North Dakota,133,BBT,146,19,9,67.8571,0.0
46467,2017,15,1315,North Dakota,133,BIH,146,19,9,67.8571,0.0
46468,2017,15,1315,North Dakota,133,BUR,149,19,9,67.8571,0.0
46469,2017,15,1315,North Dakota,133,BWE,155,19,9,67.8571,0.0
46470,2017,15,1315,North Dakota,133,CNG,190,19,9,67.8571,0.0
46471,2017,15,1315,North Dakota,133,COL,148,19,9,67.8571,0.0
